87.55,84.19,90.91,90.25,75.27,95.13
85.97,83.4,88.54,87.92,72.03,94.22
91.9,89.33,94.47,94.17,83.91,97.77
89.72,87.75,91.7,91.36,79.51,96.63
89.48,88.49,90.48,90.28,78.98,95.78
88.92,86.63,91.22,90.8,77.94,95.91
2.26,2.66,2.16,2.27,4.51,1.36
