84.99,75.48,94.5,93.21,71.28,87.41
85.52,77.59,93.45,92.21,71.95,87.66
84.25,74.42,94.08,92.63,69.86,85.47
82.88,73.78,91.97,90.18,66.87,84.83
86.14,78.46,93.82,92.7,73.15,89.06
84.76,75.95,93.56,92.19,70.62,86.88
1.26,2.02,0.97,1.18,2.41,1.72
