67.44,89.43,45.45,62.11,38.84,74.73
69.24,90.91,47.57,63.42,42.7,79.32
67.97,90.49,45.45,62.39,40.25,78.7
66.49,89.64,43.34,61.27,37.21,78.05
66.1,89.34,42.86,60.99,36.36,75.35
67.45,89.96,44.93,62.04,39.07,77.23
1.25,0.7,1.89,0.97,2.52,2.06
