62.05,89.88,34.23,57.74,29.02,78.28
64.73,88.1,41.37,60.04,33.33,75.79
66.07,88.69,43.45,61.07,36.04,79.44
63.39,88.1,38.69,58.96,30.81,75.53
62.65,83.04,42.26,58.99,27.71,70.94
63.78,87.56,40.0,59.36,31.38,76.0
1.63,2.63,3.67,1.26,3.35,3.27
