76.09,64.43,87.75,84.02,53.65,80.45
73.72,58.1,89.33,84.48,49.93,73.29
71.94,56.52,87.35,81.71,46.12,72.54
72.73,58.1,87.35,82.12,47.53,76.28
72.42,52.78,92.06,86.93,48.76,76.11
73.38,57.99,88.77,83.85,49.2,75.73
1.65,4.21,2.01,2.09,2.86,3.12
