79.76,69.35,90.18,87.59,60.86,81.05
80.06,70.24,89.88,87.41,61.31,83.43
79.76,69.94,89.58,87.04,60.71,80.58
79.02,66.07,91.96,89.16,60.08,81.41
77.83,64.58,91.07,87.85,57.72,78.23
79.29,68.04,90.53,87.81,60.14,80.94
0.9,2.55,0.97,0.81,1.42,1.86
