94.75,93.55,95.94,95.84,89.52,98.03
94.6,93.37,95.82,95.72,89.22,97.89
93.85,91.28,96.42,96.22,87.82,97.96
94.69,93.19,96.18,96.06,89.41,97.93
93.58,90.98,96.18,95.97,87.27,97.46
94.29,92.47,96.11,95.96,88.65,97.86
0.54,1.24,0.23,0.19,1.03,0.23
