73.81,74.11,73.51,73.67,47.62,79.28
70.54,74.4,66.67,69.06,41.19,78.26
71.28,72.62,69.94,70.72,42.57,78.47
73.07,72.92,73.21,73.13,46.13,78.68
70.68,72.92,68.45,69.8,41.41,77.04
71.88,73.39,70.36,71.28,43.78,78.35
1.48,0.8,2.98,2.04,2.92,0.82
